truncated_nat_7cb4140e283c8e67ca6a	nat_1c949f5ba7f49b569cd5	14	35	110	18	35	17	34	3.08e-05	32.7
truncated_nat_7cb4140e283c8e67ca6a	nat_527c30968406b8971bd9	14	35	116	10	35	8	33	3.14e-05	32.7
truncated_nat_7cb4140e283c8e67ca6a	nat_44abe1cc1d8456dc6c46	14	35	126	10	35	7	32	3.47e-05	32.7
truncated_nat_7cb4140e283c8e67ca6a	nat_c54850c6159ad64d41a5	15	35	114	17	35	19	37	3.61e-05	32.7
truncated_nat_7cb4140e283c8e67ca6a	nat_fb5c50128dbd5c384bba	13	35	105	10	35	5	30	3.84e-05	32.3
truncated_nat_7cb4140e283c8e67ca6a	nat_2d6ae3851377c5ea8190	17	35	116	2	35	10	41	4.13e-05	32.3
truncated_nat_7cb4140e283c8e67ca6a	nat_cc66d4eee0730ede696b	14	35	113	19	35	19	35	4.41e-05	32.3
truncated_nat_7cb4140e283c8e67ca6a	nat_b0bc17f554cd4bd5d816	13	35	107	20	35	18	33	4.55e-05	32.3
truncated_nat_7cb4140e283c8e67ca6a	nat_41d8ab0f02461073a97c	14	35	107	18	35	5	22	4.65e-05	32.3
truncated_nat_7cb4140e283c8e67ca6a	nat_a67dd765d5d9f1265194	13	35	114	12	35	15	38	4.79e-05	32.3
truncated_nat_7cb4140e283c8e67ca6a	nat_c52144aca7397b867a63	14	35	99	20	35	18	33	4.91e-05	32.0
truncated_nat_7cb4140e283c8e67ca6a	nat_2326b4b1edc73215c448	16	35	96	12	35	2	23	5.21e-05	32.0
truncated_nat_7cb4140e283c8e67ca6a	nat_a50b87b6aec329c2f680	18	35	113	5	35	13	41	5.62e-05	32.0
truncated_nat_7cb4140e283c8e67ca6a	nat_b803f831d4bb3d108316	14	35	108	19	35	15	31	5.87e-05	32.0
truncated_nat_7cb4140e283c8e67ca6a	nat_1ac3704f7f900563d271	19	35	113	2	35	5	41	7.23e-05	32.0
truncated_nat_7cb4140e283c8e67ca6a	nat_67d68ebfb40b00ae5bfc	18	35	114	13	35	15	42	7.69e-05	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_18ffe7b58122d3e247f3	14	35	112	20	35	26	41	8.03e-05	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_1c3d745a993f2e62d375	16	35	114	6	35	9	36	8.36e-05	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_4e63b8fa8ea10a0a928c	14	35	120	20	35	25	40	8.53e-05	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_d6e68514b0eb73608bd0	14	35	113	14	35	10	31	8.55e-05	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_05b12b3e859ceb6ed015	16	35	113	10	35	13	36	8.73e-05	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_549f36d80bd165ad0855	17	35	110	4	35	17	41	9.13e-05	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_8494cbcf9774a41e069d	14	35	112	20	35	25	40	9.21e-05	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_c8e916c7b41a8a9952b3	14	35	110	20	35	24	39	9.32e-05	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_41c961009656e555d77b	18	35	114	6	35	8	36	1.02e-04	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_1af92f4517cb07b380d4	15	35	112	14	35	14	33	1.16e-04	31.2
truncated_nat_7cb4140e283c8e67ca6a	nat_7cf74e461ac8ae619696	14	35	117	19	35	18	34	1.25e-04	31.2
truncated_nat_7cb4140e283c8e67ca6a	nat_5388e98c468816cc13cf	13	35	109	20	35	15	30	1.27e-04	31.2
truncated_nat_7cb4140e283c8e67ca6a	nat_ebc083d439049b48d78d	14	35	120	20	35	23	38	1.29e-04	31.2
truncated_nat_7cb4140e283c8e67ca6a	nat_68d2bce649ad98618d0c	13	35	248	20	35	21	36	1.33e-04	31.6
truncated_nat_7cb4140e283c8e67ca6a	nat_4dd27faa1e6ec7300c76	15	35	101	1	35	1	33	1.38e-04	30.8
truncated_nat_7cb4140e283c8e67ca6a	nat_92c16e14e2910a7a0ba5	14	35	113	19	35	19	35	1.38e-04	31.2
truncated_nat_7cb4140e283c8e67ca6a	nat_3a48abf479c0a84ce532	13	35	114	20	35	16	31	1.40e-04	31.2
truncated_nat_7cb4140e283c8e67ca6a	nat_f87e80c34ba5c8c8909b	13	35	87	15	35	4	24	1.40e-04	30.8
truncated_nat_7cb4140e283c8e67ca6a	nat_f1643822251b583b4a61	13	35	113	12	35	14	37	1.47e-04	30.8
truncated_nat_7cb4140e283c8e67ca6a	nat_8e0a2c13b1b8165a790e	17	35	114	2	35	11	36	1.49e-04	30.8
truncated_nat_7cb4140e283c8e67ca6a	nat_02e0719c48b326139c30	14	35	101	16	35	2	21	1.50e-04	30.8
truncated_nat_7cb4140e283c8e67ca6a	nat_d39c56188f28cb02ba10	14	35	115	19	35	20	36	1.52e-04	30.8
truncated_nat_7cb4140e283c8e67ca6a	nat_7f3ba3408331f0b52ea1	12	35	71	18	35	7	24	1.85e-04	30.0
truncated_nat_7cb4140e283c8e67ca6a	nat_7a11e816ce4f33f127ab	15	35	79	16	35	7	24	2.17e-04	30.0
truncated_nat_7cb4140e283c8e67ca6a	nat_5ce032d4beb5b5581c61	12	35	81	18	35	7	24	2.18e-04	30.0
truncated_nat_7cb4140e283c8e67ca6a	nat_ae0d3c1433adbcb50ef7	13	35	110	19	35	20	36	2.21e-04	30.4
truncated_nat_7cb4140e283c8e67ca6a	nat_c6080e51aceffe4e0a16	13	35	114	19	35	20	36	2.81e-04	30.0
truncated_nat_7cb4140e283c8e67ca6a	nat_32fcf9c5b6202c499dc1	14	35	88	5	35	3	26	2.88e-04	30.0
truncated_nat_7cb4140e283c8e67ca6a	nat_6dc60142a293ec7c6dcb	12	35	87	18	35	7	24	2.94e-04	30.0
truncated_nat_7cb4140e283c8e67ca6a	nat_1359fb8c6e51c0f9bb89	12	35	97	18	35	8	25	3.01e-04	30.0
truncated_nat_7cb4140e283c8e67ca6a	nat_baa75d7a0b2a702d394f	13	35	115	19	35	20	36	3.02e-04	30.0
truncated_nat_7cb4140e283c8e67ca6a	nat_fb877ea45a36f28c6227	12	35	87	18	35	7	24	3.20e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_851698785dae5c558dd3	16	35	102	1	35	1	33	3.64e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_bb76aad3eff34c3e25a9	12	35	100	18	35	8	25	3.69e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_487f5518a6cfaf0b0b75	13	35	91	9	35	1	25	3.78e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_08303d07c69b3b006cc6	12	35	112	21	35	28	42	3.82e-04	30.0
truncated_nat_7cb4140e283c8e67ca6a	nat_14b8d1a3240d87319476	13	35	91	9	35	1	25	4.03e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_edcfcd19baadeee00eaf	16	35	95	9	35	1	26	4.09e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_0a6e89f60cd37515559e	16	35	110	4	35	23	41	4.35e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_9de3a1c74219c52c041e	16	35	110	4	35	23	41	4.35e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_67dd37821af98e87666e	13	35	96	9	35	1	27	4.75e-04	29.3
truncated_nat_7cb4140e283c8e67ca6a	nat_dc91976c7c3450587080	11	35	112	15	35	5	25	4.86e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_93f7db09d3715d2b4013	16	35	110	4	35	23	41	5.15e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_1d519e42f5e4d4625382	12	35	120	18	35	12	29	5.20e-04	29.6
truncated_nat_7cb4140e283c8e67ca6a	nat_fd72e792f1baf1428f94	11	35	98	18	35	8	25	5.23e-04	29.3
truncated_nat_7cb4140e283c8e67ca6a	nat_4ec35b7e5d4432cf30cc	16	35	110	4	35	23	41	5.71e-04	29.3
truncated_nat_7cb4140e283c8e67ca6a	nat_d4bbfd09a62903f1dd61	16	35	94	9	35	1	25	5.81e-04	29.3
truncated_nat_7cb4140e283c8e67ca6a	nat_daa26bb81225045c82c6	12	35	113	20	35	14	29	6.23e-04	29.3
truncated_nat_7cb4140e283c8e67ca6a	nat_4132d6e9996d37d7483a	12	35	92	18	35	9	26	6.25e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_1f1d6fdb82f348ed948e	11	35	84	19	35	8	24	6.44e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_81de2b78d291d512c1e2	16	35	92	9	35	1	26	6.45e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_abe747a6a02da3a854f9	10	35	86	18	35	7	24	6.61e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_0a6194eed91a047cb43e	11	35	84	19	35	8	24	6.94e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_34e09ae9d7236edc844b	11	35	85	18	35	7	24	7.10e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_5c03f7861ccf36dc0533	11	35	84	19	35	8	24	7.17e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_4d722634e257d2a7d133	12	35	95	18	35	9	26	7.18e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_65a24aaa375f0bffdfc5	12	35	117	19	35	20	36	7.18e-04	29.3
truncated_nat_7cb4140e283c8e67ca6a	nat_d18c3f8a7743da7fc46c	12	35	116	19	35	20	36	7.20e-04	29.3
truncated_nat_7cb4140e283c8e67ca6a	nat_eb796c25a48cdf2ca2d4	11	35	82	19	35	8	24	7.21e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_b9de124a92fba0281b06	12	35	93	18	35	7	24	7.25e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_d07d112598796fe30d76	12	35	95	18	35	9	26	7.33e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_3fffa9db9247345bf996	12	35	120	19	35	9	25	7.47e-04	29.3
truncated_nat_7cb4140e283c8e67ca6a	nat_04ba7db7d0670b52f7bf	14	35	97	9	35	1	27	7.49e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_05a00477d12701f3890c	12	35	95	18	35	9	26	7.57e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_1ed909a554bd91f8870f	12	35	73	19	35	6	22	7.62e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_d9b751580230ca0e5773	11	35	85	18	35	7	24	7.66e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_32d58e5d24419efe5e0e	12	35	76	19	35	6	22	7.71e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_4f811102c58fb8e77080	12	35	78	19	35	6	22	7.77e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_cac8cf4903b24e69aca8	12	35	76	19	35	6	22	7.80e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_2042b63e95655cdc9d68	11	35	72	18	35	8	25	7.84e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_fd161dfe59366687c2f2	11	35	72	18	35	8	25	7.84e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_62bc5089576517d5fad1	12	35	93	18	35	7	24	7.89e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_ac44a557fbffad89a437	12	35	72	19	35	6	22	7.93e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_ea5746ec582bf06f4e03	12	35	72	19	35	6	22	7.93e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_44a44809c7c1d751ebce	11	35	72	18	35	8	25	7.93e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_4d627ec7ce40cceb1d25	12	35	78	19	35	6	22	7.93e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_bf0dfc6c51956e5d54f7	12	35	78	19	35	6	22	7.93e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_8b0ebfde7cff54503a90	11	35	72	18	35	8	25	8.01e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_b34a5f1cebe7f342dc3f	11	35	72	18	35	8	25	8.01e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_f6ebacfa83a4d005159e	11	35	72	18	35	8	25	8.10e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_2e707b0ae8b0c69feb2e	11	35	72	18	35	8	25	8.10e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_440c141d3d83ed043c33	12	35	76	19	35	6	22	8.14e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_fd90bc846ac4fc169df6	11	35	92	19	35	8	24	8.14e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_147b949dc21dd0206855	11	35	72	18	35	8	25	8.19e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_7c8675813e4623763282	11	35	72	18	35	8	25	8.19e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_cdcb9ea08084d402155d	11	35	72	18	35	8	25	8.19e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_f5db5c4704d592f947d9	11	35	82	19	35	8	24	8.20e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_d4ba65189ba86a477cc5	12	35	92	19	35	8	24	8.23e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_07248f2d3ff700c7afcd	11	35	82	19	35	8	24	8.29e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_73e0b5aa88a198c56cae	12	35	87	18	35	7	24	8.37e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_64863b5b8a6b08db9fd7	12	35	94	19	35	10	26	8.41e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_970873de163a6ff8ee05	12	35	88	18	35	7	24	8.47e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_fe2e069c7d192a9aa4be	12	35	92	19	35	8	24	8.50e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_d6e9dabc7155ae370ddb	12	35	95	19	35	10	26	8.50e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_13dff233b6dfd04cb79c	12	35	76	19	35	6	22	8.59e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_a36a3359d46f89a3e9c6	12	35	93	19	35	8	24	8.59e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_d80e058d93177215aa4b	12	35	95	19	35	10	26	8.59e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_12dabeef25e15f66b8b5	11	35	72	18	35	8	25	8.64e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_39696a92cfeac6f208a2	12	35	78	19	35	6	22	8.65e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_9863770a194a0d55027a	12	35	119	20	35	14	29	8.67e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_bf00fc1bb4a6bea076a5	12	35	95	19	35	10	26	8.68e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_019e8d05123166c4099d	11	35	86	18	35	7	24	8.72e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_c43002c4a19c5a35a8b0	11	35	72	18	35	8	25	8.74e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_4a610b8daff21e476288	11	35	85	19	35	8	24	8.80e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_bda4e304d446361a159c	12	35	95	19	35	10	26	8.87e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_92d7d81f95603487cd9c	12	35	95	19	35	10	26	8.87e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_4cea385a8794a0b112c3	12	35	94	19	35	9	25	8.87e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_1f7ab0dfc808b4ef03c3	12	35	95	19	35	10	26	8.96e-04	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_2afc6fb850c8bc89b0f2	10	35	80	18	35	17	34	8.98e-04	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_5d20f105b230fcb464d1	12	35	78	19	35	6	22	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_acb38079c01f07d0de6f	12	35	95	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_82e4660fb87f57daff30	12	35	95	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_4e9e86277af05dbd050d	12	35	94	19	35	9	25	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_766d45336d56f5b42f24	12	35	79	19	35	6	22	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_87d470267a8c16ab7df9	12	35	92	19	35	8	24	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_bf5abb4d953e0d6aaa1f	12	35	95	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_9896810d394d4d1edf15	10	35	80	18	35	17	34	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_fff3fdcc3af814966f5b	10	35	59	17	35	7	25	0.001	28.1
truncated_nat_7cb4140e283c8e67ca6a	nat_c468502803b4ab5981f1	12	35	95	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_d5d6f3cedb33fb3328b6	12	35	95	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_0ae199fc6d044a2da135	12	35	95	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_de1520359c3cd2badb80	10	35	80	18	35	17	34	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_3e6bf91c590be6684eed	12	35	94	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_3dd2d389f45d6f0511d2	11	35	93	19	35	8	24	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_8189ed3c9ac18707f549	12	35	94	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_fa062766acc141ed13ab	10	35	71	17	35	7	25	0.001	28.1
truncated_nat_7cb4140e283c8e67ca6a	nat_145768217677e4dfa78e	12	35	78	19	35	6	22	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_4f76b230eb60279eb5dd	12	35	95	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_168a7720be25950ce7a5	12	35	94	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_9b4ea9dc72fc9d6476a6	10	35	71	18	35	8	25	0.001	28.1
truncated_nat_7cb4140e283c8e67ca6a	nat_c0d8f1302fa41452efbc	12	35	95	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_1a1b9a1e258a11254cb4	10	35	72	18	35	8	25	0.001	28.1
truncated_nat_7cb4140e283c8e67ca6a	nat_dbcea97f4e8354ba3556	12	35	94	19	35	10	26	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_4827ef49d00dba1d77c1	11	35	76	19	35	9	25	0.001	28.5
truncated_nat_7cb4140e283c8e67ca6a	nat_3b18df9990357338331a	12	35	123	5	35	3	33	0.001	28.9
truncated_nat_7cb4140e283c8e67ca6a	nat_5577d4ac8367231fcec5	11	35	93	19	35	8	24	0.001	28.5
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_fb9c2dd13c55d0636bf5	66	106	98	9	83	6	80	1.49e-43	132
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_83028a3e0826e61bf382	73	106	120	6	103	12	113	2.22e-42	130
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_4679d56f6681435313d7	65	106	119	6	104	4	105	6.79e-42	129
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_d4445ac643365af43707	66	106	111	11	105	10	104	8.64e-42	129
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_7417efad48a14c1555d4	63	106	113	5	98	10	103	1.91e-40	125
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_57ae02b5e430d2b2bc5a	64	106	116	18	105	17	104	1.93e-40	125
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_216c871a89607e7b1e8c	64	106	107	12	105	10	104	3.58e-40	124
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_e8f1bfaee2fbaf8ab3a0	65	106	107	11	105	10	104	5.55e-40	124
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_38af8bf96acabf2df8a2	62	106	113	18	104	18	104	7.74e-40	124
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_05b12b3e859ceb6ed015	68	106	113	3	103	5	104	1.68e-39	123
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_cbba243dc1613c0cb1fa	65	106	115	10	102	14	104	1.69e-39	123
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_a7888708ef06ff429137	69	106	145	6	101	13	109	1.95e-39	124
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_1c3d745a993f2e62d375	65	106	114	6	101	9	102	2.33e-39	122
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_4e5681c6ec37761d7383	65	106	120	9	103	13	102	5.14e-39	122
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_527c30968406b8971bd9	63	106	116	10	102	8	100	7.00e-39	121
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_953542b6961a34556ee5	62	106	107	18	102	17	101	1.15e-38	120
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_1c949f5ba7f49b569cd5	64	106	110	9	105	13	104	1.62e-38	120
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_43ad3fce3180fed29bdc	65	106	118	5	102	9	101	2.32e-38	120
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_d39c56188f28cb02ba10	64	106	115	12	102	15	103	3.04e-38	120
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_d841fd9bd8b58bf592fe	61	106	111	18	105	17	104	3.59e-38	119
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_c6080e51aceffe4e0a16	65	106	114	6	103	9	104	4.57e-38	119
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_395ec35f14effdb2da3a	55	106	111	11	104	8	104	4.83e-38	119
exact_duplicate_nat_7cb4140e283c8e67ca6a	nat_fb05e2a23a89dc31d2f2	65	106	115	24	104	27	110	4.98e-38	119
