gen_0	gen_90	88.571	70	99	97	17	86	15	84	2.66e-40	121
gen_0	gen_181	84.416	77	99	106	12	86	17	93	4.77e-40	121
gen_0	gen_170	66.990	103	99	103	1	99	1	103	5.32e-40	121
gen_0	gen_110	76.829	82	99	93	18	99	12	93	5.81e-40	120
gen_0	gen_11	78.313	83	99	113	17	99	30	112	6.48e-40	121
gen_0	gen_11	41.667	12	99	113	82	93	10	21	246	13.1
gen_0	gen_174	88.571	70	99	96	17	86	14	83	7.65e-40	120
gen_0	gen_34	68.571	105	99	115	4	99	11	115	8.37e-40	120
gen_0	gen_169	75.904	83	99	119	17	99	34	116	1.15e-39	120
gen_0	gen_63	73.494	83	99	97	17	99	14	96	3.82e-39	119
gen_0	gen_24	88.406	69	99	105	18	86	24	92	3.92e-39	119
gen_0	gen_82	75.490	102	99	103	1	99	1	102	1.32e-38	117
gen_0	gen_38	73.563	87	99	106	14	96	20	106	1.54e-38	117
gen_0	gen_126	87.143	70	99	92	17	86	10	79	1.67e-38	117
gen_0	gen_80	72.289	83	99	91	17	99	9	91	1.91e-38	117
gen_0	gen_196	85.714	70	99	91	17	86	9	78	1.98e-38	116
gen_0	gen_21	73.171	82	99	109	17	98	18	99	2.41e-38	117
gen_0	gen_19	73.626	91	99	98	1	89	1	91	2.86e-38	116
gen_0	gen_87	87.671	73	99	104	17	89	22	94	3.09e-38	116
gen_0	gen_107	88.406	69	99	98	18	86	17	85	3.92e-38	116
gen_0	gen_89	73.256	86	99	96	1	86	1	83	4.51e-38	116
gen_0	gen_89	44.444	9	99	96	81	89	4	12	288	12.7
gen_0	gen_103	73.171	82	99	98	18	99	17	98	4.99e-38	115
gen_0	gen_175	75.248	101	99	101	1	99	1	101	5.82e-38	115
gen_0	gen_106	75.281	89	99	101	4	89	3	91	5.95e-38	115
gen_0	gen_137	84.286	70	99	93	17	86	12	81	8.33e-38	115
gen_0	gen_100	74.699	83	99	110	17	99	28	110	9.75e-38	115
gen_0	gen_145	75.000	80	99	91	17	96	12	91	1.89e-37	114
gen_0	gen_135	64.583	96	99	98	8	98	2	97	2.34e-37	114
gen_0	gen_16	84.507	71	99	95	18	88	12	82	4.00e-37	113
gen_0	gen_153	75.728	103	99	107	2	99	5	107	5.81e-37	113
gen_0	gen_171	84.286	70	99	92	17	86	10	79	7.08e-37	112
gen_0	gen_49	69.412	85	99	112	2	86	13	97	7.50e-37	113
gen_0	gen_166	68.605	86	99	98	14	99	13	98	9.30e-37	112
gen_0	gen_176	86.301	73	99	92	17	89	10	82	9.63e-37	112
gen_0	gen_60	71.264	87	99	106	2	86	7	93	1.76e-36	112
gen_0	gen_143	81.429	70	99	112	17	86	30	99	1.82e-36	112
gen_0	gen_121	71.250	80	99	114	18	97	33	112	2.32e-36	112
gen_0	gen_152	65.625	96	99	103	9	99	8	103	6.92e-36	110
gen_0	gen_52	72.816	103	99	103	1	98	1	103	6.92e-36	110
gen_0	gen_79	64.894	94	99	112	7	99	19	112	8.79e-36	110
gen_0	gen_84	70.732	82	99	92	18	99	11	92	9.00e-36	110
gen_0	gen_159	57.692	104	99	114	3	98	10	113	1.35e-35	110
gen_0	gen_57	70.330	91	99	111	2	89	11	101	1.43e-35	110
gen_0	gen_162	65.556	90	99	92	12	99	3	92	1.68e-35	109
gen_0	gen_151	67.416	89	99	92	12	98	3	91	2.33e-35	108
gen_0	gen_198	77.143	70	99	93	17	86	11	80	4.68e-35	108
gen_0	gen_10	72.840	81	99	111	17	97	21	101	6.33e-35	108
gen_0	gen_112	81.429	70	99	106	17	86	24	93	9.16e-35	108
gen_0	gen_155	82.857	70	99	98	17	86	16	85	1.03e-34	107
gen_0	gen_85	65.060	83	99	104	17	99	22	104	1.56e-34	107
gen_0	gen_164	60.606	99	99	97	1	99	1	97	4.69e-34	105
gen_0	gen_197	62.500	96	99	97	3	96	5	95	7.19e-34	105
gen_0	gen_4	71.250	80	99	95	17	96	13	92	7.83e-34	105
gen_0	gen_178	80.822	73	99	104	17	86	19	91	2.16e-33	104
gen_0	gen_22	80.282	71	99	112	19	89	34	104	1.05e-32	103
gen_0	gen_22	46.667	15	99	112	57	71	14	28	433	12.3
gen_0	gen_7	75.714	70	99	93	17	86	11	80	2.04e-32	101
gen_0	gen_18	68.966	87	99	126	14	99	41	126	4.09e-32	102
gen_0	gen_190	75.904	83	99	97	17	99	15	97	1.62e-31	99.8
gen_0	gen_134	57.732	97	99	107	1	97	8	101	3.12e-31	99.0
gen_0	gen_165	67.901	81	99	91	18	96	11	91	6.27e-31	97.8
gen_0	gen_111	79.730	74	99	110	17	89	28	100	7.06e-31	98.2
gen_0	gen_163	74.390	82	99	96	17	98	15	96	2.11e-30	96.7
gen_0	gen_66	51.087	92	99	94	5	96	3	94	2.55e-29	94.0
gen_0	gen_184	68.056	72	99	112	18	89	30	101	5.23e-29	93.6
gen_0	gen_144	65.882	85	99	99	15	92	7	91	6.68e-28	90.5
gen_0	gen_144	31.579	76	99	99	11	86	47	85	4.74e-04	28.9
gen_0	gen_140	68.493	73	99	97	17	89	13	85	2.93e-26	86.3
gen_0	gen_147	62.500	80	99	97	10	89	6	85	4.44e-25	83.2
gen_0	gen_147	25.641	78	99	97	49	86	5	82	2.0	18.9
gen_0	gen_183	65.854	82	99	97	10	89	6	87	1.57e-24	82.0
gen_0	gen_51	57.143	98	99	101	1	95	11	101	1.85e-24	81.6
gen_0	gen_116	71.186	59	99	100	17	75	5	63	8.29e-23	77.4
gen_0	gen_12	65.079	63	99	97	37	99	35	97	1.93e-22	76.6
gen_0	gen_130	51.765	85	99	120	13	94	41	119	5.60e-22	75.9
gen_0	gen_26	57.692	78	99	102	12	89	10	87	3.25e-21	73.6
gen_0	gen_26	80.000	5	99	102	10	14	97	101	521	11.9
gen_0	gen_128	64.516	62	99	93	24	83	15	75	1.08e-17	64.3
gen_0	gen_54	57.317	82	99	109	17	98	36	109	2.54e-17	63.9
gen_0	gen_177	62.687	67	99	125	24	89	48	113	8.13e-14	55.1
gen_0	gen_23	47.368	57	99	99	24	80	15	71	2.35e-13	53.5
gen_0	gen_27	37.097	62	99	104	19	80	9	70	4.64e-13	52.8
gen_0	gen_8	45.070	71	99	114	24	92	16	86	5.09e-13	52.8
gen_0	gen_8	60.000	10	99	114	4	13	96	105	29	15.8
gen_0	gen_43	48.148	108	99	98	1	96	1	98	3.82e-12	50.4
gen_0	gen_61	42.647	68	99	114	24	89	16	83	3.17e-11	48.1
gen_0	gen_117	37.313	67	99	103	14	80	4	70	8.03e-11	47.0
gen_0	gen_125	39.437	71	99	114	24	92	16	86	3.56e-10	45.4
gen_0	gen_125	41.667	12	99	114	11	22	40	51	68	14.6
gen_0	gen_98	34.375	64	99	104	17	80	7	70	1.87e-09	43.5
gen_0	gen_127	36.620	71	99	114	24	92	16	86	5.43e-09	42.4
gen_0	gen_157	33.898	59	99	104	17	75	7	65	8.63e-09	41.6
gen_0	gen_46	40.816	49	99	96	28	76	18	66	3.88e-08	39.7
gen_0	gen_46	33.333	12	99	96	11	22	38	49	925	11.5
gen_0	gen_132	33.333	63	99	107	18	80	8	70	3.96e-08	40.0
gen_0	gen_99	35.484	62	99	114	33	92	25	86	8.14e-07	36.6
gen_0	gen_37	35.484	62	99	114	33	92	25	86	1.83e-06	35.8
gen_0	gen_69	39.286	56	99	103	39	92	30	85	2.39e-06	35.4
gen_0	gen_150	40.816	49	99	97	36	83	31	76	2.69e-04	29.6
gen_0	gen_20	46.667	30	99	81	19	48	10	39	0.003	26.9
gen_0	gen_120	41.667	24	99	347	18	41	14	33	0.20	22.3
gen_0	gen_185	36.842	38	99	299	11	48	153	185	1.1	20.0
gen_0	gen_185	25.000	28	99	299	22	49	193	220	273	13.1
gen_0	gen_72	52.941	17	99	512	68	84	492	508	1.6	19.6
gen_0	gen_72	83.333	6	99	512	48	53	409	414	76	14.6
gen_0	gen_72	36.364	22	99	512	76	97	234	255	79	14.6
gen_0	gen_72	50.000	12	99	512	72	83	297	308	154	13.9
gen_0	gen_72	50.000	12	99	512	81	92	129	140	426	12.3
gen_0	gen_172	44.444	18	99	304	20	37	214	231	6.1	18.1
gen_0	gen_172	21.053	38	99	304	54	91	202	239	921	11.5
gen_0	gen_59	38.636	44	99	315	33	76	161	201	10	17.3
gen_0	gen_59	34.545	55	99	315	32	86	181	231	30	15.8
gen_0	gen_59	30.000	20	99	315	30	49	96	115	675	11.9
gen_0	gen_14	45.161	31	99	294	18	42	48	78	11	17.3
gen_0	gen_28	43.750	32	99	66	28	59	35	60	13	16.5
gen_0	gen_139	60.000	15	99	91	16	28	11	25	15	16.5
gen_0	gen_139	32.653	49	99	91	27	61	42	88	340	12.7
gen_0	gen_148	54.545	11	99	76	26	36	36	46	16	16.2
gen_0	gen_167	47.059	17	99	512	3	19	496	512	51	15.4
gen_0	gen_167	50.000	12	99	512	48	59	6	17	80	14.6
gen_0	gen_167	38.462	13	99	512	1	13	319	331	626	11.9
gen_0	gen_95	37.931	58	99	104	31	88	47	93	51	15.0
gen_0	gen_104	62.500	8	99	74	91	98	45	52	53	15.0
gen_0	gen_29	46.154	13	99	366	1	13	350	362	79	14.6
gen_0	gen_29	37.500	16	99	366	75	90	151	166	435	12.3
gen_0	gen_58	40.000	15	99	104	8	22	62	76	92	14.2
gen_0	gen_64	60.000	10	99	490	34	43	454	463	101	14.2
gen_0	gen_64	50.000	12	99	490	81	92	129	140	411	12.3
gen_0	gen_64	24.242	33	99	490	17	49	196	228	685	11.9
gen_0	gen_56	30.769	26	99	103	30	55	11	33	103	14.2
gen_0	gen_96	33.333	18	99	304	20	37	214	231	103	14.2
gen_0	gen_113	25.000	32	99	301	7	38	154	185	129	13.9
gen_0	gen_114	50.000	12	99	444	72	83	297	308	168	13.9
gen_0	gen_114	50.000	12	99	444	81	92	129	140	367	12.7
gen_0	gen_48	45.455	11	99	347	32	42	163	173	201	13.5
gen_0	gen_45	29.730	37	99	319	13	49	76	111	215	13.5
gen_0	gen_186	57.143	7	99	395	39	45	26	32	254	13.1
gen_0	gen_186	50.000	12	99	395	81	92	137	148	308	12.7
gen_0	gen_188	50.000	12	99	482	81	92	129	140	269	13.1
gen_0	gen_123	66.667	6	99	120	56	61	108	113	327	12.7
gen_0	gen_33	50.000	12	99	482	81	92	129	140	345	12.7
gen_0	gen_33	31.818	22	99	482	39	59	421	442	521	12.3
gen_0	gen_33	31.579	19	99	482	79	97	237	255	571	11.9
gen_0	gen_187	57.143	7	99	490	39	45	18	24	365	12.7
gen_0	gen_187	50.000	12	99	490	81	92	129	140	422	12.3
gen_0	gen_124	46.667	15	99	282	56	70	160	174	370	12.7
gen_0	gen_93	50.000	8	99	266	33	40	210	217	386	12.7
gen_0	gen_93	100.000	4	99	266	43	46	113	116	801	11.5
gen_0	gen_41	46.154	26	99	303	46	65	111	135	556	11.9
gen_0	gen_41	33.333	24	99	303	26	47	192	215	753	11.5
gen_0	gen_50	27.778	18	99	306	20	37	214	231	713	11.9
gen_0	gen_97	36.364	22	99	136	42	63	72	87	752	11.5
gen_0	gen_146	18.182	55	99	307	44	92	54	108	760	11.5
gen_0	gen_13	57.143	7	99	89	86	92	48	54	904	11.5
gen_1	gen_1	100.000	104	104	104	1	104	1	104	4.66e-69	194
gen_1	gen_36	81.443	97	104	100	8	104	4	100	6.58e-51	149
gen_1	gen_141	92.593	81	104	94	23	103	13	93	3.18e-48	142
gen_1	gen_156	82.609	92	104	93	13	104	2	93	3.56e-48	141
gen_1	gen_86	76.000	100	104	102	5	104	3	102	8.25e-48	141
gen_1	gen_182	71.154	104	104	113	4	104	10	113	2.83e-46	137
gen_1	gen_158	75.000	100	104	115	5	104	21	115	5.80e-46	137
gen_1	gen_180	77.083	96	104	93	9	104	4	93	8.37e-46	135
gen_1	gen_73	86.420	81	104	103	24	104	23	103	1.52e-45	135
gen_1	gen_17	84.524	84	104	115	21	104	32	115	2.07e-45	135
gen_1	gen_88	82.558	86	104	98	18	103	8	93	7.23e-45	133
gen_1	gen_53	87.952	83	104	109	9	91	16	96	1.13e-43	130
gen_1	gen_47	81.319	91	104	100	1	91	1	87	4.89e-43	129
gen_1	gen_108	76.289	97	104	103	9	103	5	101	7.35e-43	128
gen_1	gen_0	81.609	87	104	99	5	91	4	86	8.39e-43	128
gen_1	gen_110	73.913	92	104	93	13	104	2	93	1.02e-42	127
gen_1	gen_136	70.652	92	104	95	13	104	3	94	1.05e-42	127
gen_1	gen_15	78.022	91	104	102	1	91	1	90	1.09e-42	128
gen_1	gen_77	76.923	91	104	100	1	91	1	87	2.53e-42	127
gen_1	gen_160	82.716	81	104	90	21	101	10	90	3.05e-42	126
gen_1	gen_154	75.269	93	104	121	12	104	29	121	4.30e-42	127
gen_1	gen_74	80.233	86	104	103	8	91	5	90	6.43e-42	126
gen_1	gen_181	77.419	93	104	106	1	91	1	93	8.38e-42	125
gen_1	gen_70	87.179	78	104	107	14	91	17	94	1.48e-41	125
gen_1	gen_133	74.713	87	104	106	18	104	20	106	4.06e-41	124
gen_1	gen_90	82.500	80	104	97	12	91	5	84	5.55e-41	123
gen_1	gen_122	77.647	85	104	92	20	104	8	92	6.88e-41	123
gen_1	gen_138	91.667	72	104	94	20	91	10	81	7.54e-41	123
gen_1	gen_24	76.087	92	104	105	1	91	1	92	1.23e-40	123
gen_1	gen_3	90.278	72	104	105	20	91	21	92	1.33e-40	122
gen_1	gen_5	90.278	72	104	101	20	91	14	85	2.54e-40	122
gen_1	gen_169	62.069	116	104	119	1	104	1	116	2.86e-40	122
gen_1	gen_131	73.563	87	104	94	16	102	6	92	3.03e-40	121
gen_1	gen_63	73.864	88	104	97	17	104	9	96	4.22e-40	121
gen_1	gen_81	89.610	77	104	93	18	94	8	84	4.37e-40	121
gen_1	gen_196	83.784	74	104	91	18	91	5	78	7.13e-40	120
gen_1	gen_11	69.159	107	104	113	2	104	6	112	8.24e-40	121
gen_1	gen_89	82.895	76	104	96	16	91	8	83	2.17e-39	119
gen_1	gen_89	44.444	9	104	96	86	94	4	12	344	12.7
gen_1	gen_192	80.000	85	104	90	20	104	10	90	2.31e-39	119
gen_1	gen_174	79.012	81	104	96	11	91	3	83	3.36e-39	119
gen_1	gen_107	87.500	72	104	98	20	91	14	85	4.63e-39	119
gen_1	gen_34	66.038	106	104	115	4	104	10	115	6.63e-39	119
gen_1	gen_170	71.579	95	104	103	10	104	13	103	7.70e-39	118
gen_1	gen_100	65.049	103	104	110	4	104	8	110	8.67e-39	118
gen_1	gen_106	80.000	85	104	101	10	94	7	91	1.30e-38	117
gen_1	gen_126	86.486	74	104	92	18	91	6	79	1.32e-38	117
gen_1	gen_16	86.301	73	104	95	21	93	10	82	2.34e-38	117
gen_1	gen_21	62.857	105	104	109	1	103	1	99	3.57e-38	117
gen_1	gen_149	84.507	71	104	87	21	91	4	74	3.62e-38	116
gen_1	gen_151	69.663	89	104	92	15	103	3	91	5.69e-38	115
gen_1	gen_80	67.778	90	104	91	15	104	2	91	6.66e-38	115
gen_1	gen_121	66.667	96	104	114	7	102	20	112	9.19e-38	116
gen_1	gen_137	82.432	74	104	93	18	91	8	81	2.66e-37	114
gen_1	gen_145	75.610	82	104	91	20	101	10	91	3.44e-37	114
gen_1	gen_162	66.667	90	104	92	15	104	3	92	4.09e-37	113
gen_1	gen_19	79.268	82	104	98	13	94	10	91	4.76e-37	114
gen_1	gen_103	61.856	97	104	98	8	104	2	98	5.25e-37	113
gen_1	gen_135	64.045	89	104	98	15	103	9	97	5.37e-37	113
gen_1	gen_175	87.059	85	104	101	20	104	17	101	7.06e-37	113
gen_1	gen_87	86.486	74	104	104	21	94	21	94	8.50e-37	113
gen_1	gen_49	78.481	79	104	112	13	91	19	97	9.31e-37	113
gen_1	gen_84	71.765	85	104	92	20	104	8	92	1.06e-36	112
gen_1	gen_38	73.171	82	104	106	20	101	25	106	1.28e-36	112
gen_1	gen_82	84.091	88	104	103	19	104	15	102	1.84e-36	112
gen_1	gen_159	57.522	113	104	114	1	103	1	113	2.08e-36	112
gen_1	gen_57	71.111	90	104	111	5	94	17	101	2.34e-36	112
gen_1	gen_79	70.238	84	104	112	21	104	29	112	2.36e-36	112
gen_1	gen_171	82.432	74	104	92	18	91	6	79	3.10e-36	111
gen_1	gen_153	72.897	107	104	107	1	104	1	107	4.53e-36	111
gen_1	gen_60	68.539	89	104	106	3	91	5	93	6.32e-36	111
gen_1	gen_198	80.556	72	104	93	20	91	9	80	7.75e-36	110
gen_1	gen_176	85.333	75	104	92	20	94	8	82	9.79e-36	110
gen_1	gen_22	65.385	104	104	112	1	94	1	104	1.47e-35	110
gen_1	gen_164	59.794	97	104	97	8	104	4	97	1.62e-35	109
gen_1	gen_52	69.903	103	104	103	1	103	1	103	1.87e-35	109
gen_1	gen_143	78.947	76	104	112	18	91	24	99	1.93e-35	110
gen_1	gen_155	76.543	81	104	98	11	91	5	85	3.80e-35	108
gen_1	gen_10	70.115	87	104	111	16	102	15	101	4.74e-35	108
gen_1	gen_112	67.368	95	104	106	1	91	1	93	1.03e-34	108
gen_1	gen_166	60.215	93	104	98	12	104	6	98	2.41e-34	107
gen_1	gen_178	84.000	75	104	104	20	91	17	91	2.81e-34	107
gen_1	gen_85	62.921	89	104	104	18	104	16	104	4.25e-34	106
gen_1	gen_18	71.264	87	104	126	19	104	41	126	4.58e-34	107
gen_1	gen_152	60.000	105	104	103	1	104	1	103	6.99e-34	105
gen_1	gen_4	67.021	94	104	95	8	101	4	92	2.04e-33	104
gen_1	gen_134	61.458	96	104	107	9	102	6	101	3.04e-33	104
gen_1	gen_197	64.286	84	104	97	18	101	12	95	3.32e-33	103
gen_1	gen_7	74.324	74	104	93	18	91	7	80	7.02e-33	103
gen_1	gen_165	69.048	84	104	91	20	101	8	91	1.65e-32	102
gen_1	gen_111	70.833	96	104	110	5	94	6	100	1.38e-31	100
gen_1	gen_190	72.414	87	104	97	18	104	11	97	6.75e-31	98.2
gen_1	gen_184	63.736	91	104	112	4	94	16	101	8.02e-31	98.6
gen_1	gen_163	70.930	86	104	96	18	103	11	96	7.69e-30	95.5
gen_1	gen_66	52.632	95	104	94	7	101	2	94	1.97e-29	94.4
gen_1	gen_144	72.727	77	104	99	21	97	15	91	2.21e-29	94.4
gen_1	gen_183	60.870	92	104	97	3	94	2	87	6.00e-27	88.2
gen_1	gen_51	64.045	89	104	101	15	100	19	101	8.16e-26	85.5
gen_1	gen_140	64.286	84	104	97	13	94	2	85	1.55e-25	84.7
gen_1	gen_147	64.935	77	104	97	18	94	9	85	3.02e-24	81.3
gen_1	gen_12	65.079	63	104	97	42	104	35	97	2.15e-22	76.6
gen_1	gen_26	55.056	89	104	102	6	94	2	87	1.25e-21	74.7
gen_1	gen_116	67.742	62	104	100	20	81	3	64	1.96e-21	74.3
gen_1	gen_130	49.367	79	104	120	21	99	47	119	1.05e-18	67.8
gen_1	gen_128	67.742	62	104	93	29	88	15	75	7.59e-18	65.1
gen_1	gen_54	56.977	86	104	109	18	103	32	109	1.73e-17	64.3
gen_1	gen_177	54.118	85	104	125	11	94	30	113	2.07e-14	57.0
gen_1	gen_23	41.176	68	104	99	18	85	4	71	2.87e-13	53.5
gen_1	gen_117	39.706	68	104	103	18	85	3	70	1.49e-12	51.6
gen_1	gen_117	30.435	23	104	103	13	35	72	94	270	13.1
gen_1	gen_27	31.884	69	104	104	17	85	2	70	7.14e-12	50.1
gen_1	gen_8	43.662	71	104	114	29	97	16	86	1.22e-11	49.7
gen_1	gen_8	41.667	12	104	114	5	16	96	107	73	14.6
gen_1	gen_43	51.042	96	104	98	16	101	13	98	1.90e-11	48.5
gen_1	gen_61	42.254	71	104	114	29	97	16	86	1.54e-10	46.6
gen_1	gen_157	34.783	69	104	104	17	85	2	70	1.73e-10	46.2
gen_1	gen_98	36.232	69	104	104	17	85	2	70	2.23e-10	45.8
gen_1	gen_125	36.709	79	104	114	21	97	8	86	9.74e-10	44.7
gen_1	gen_46	45.833	48	104	96	33	80	18	65	8.22e-09	41.6
gen_1	gen_132	34.328	67	104	107	19	85	4	70	1.09e-08	41.6
gen_1	gen_127	36.620	71	104	114	29	97	16	86	2.65e-08	40.8
gen_1	gen_99	36.923	65	104	114	35	97	22	86	2.62e-05	32.7
gen_1	gen_99	83.333	6	104	114	22	27	88	93	59	15.0
gen_1	gen_37	36.923	65	104	114	35	97	22	86	5.89e-05	32.0
gen_1	gen_69	43.077	65	104	103	35	97	21	85	3.37e-04	29.6
gen_1	gen_150	40.816	49	104	97	41	88	31	76	0.001	28.1
gen_1	gen_20	44.828	29	104	81	25	53	11	39	0.007	25.8
gen_1	gen_20	36.842	38	104	81	16	53	21	47	1.7	19.2
gen_1	gen_14	37.705	61	104	294	21	75	46	98	0.70	20.8
gen_1	gen_14	27.551	98	104	294	23	88	53	150	113	14.2
gen_1	gen_120	41.667	24	104	347	23	46	14	33	0.75	20.8
gen_1	gen_120	56.250	16	104	347	16	29	325	340	180	13.5
gen_1	gen_59	42.308	26	104	315	55	80	175	200	4.6	18.5
gen_1	gen_59	36.364	55	104	315	37	91	181	231	16	16.9
gen_1	gen_59	55.556	9	104	315	1	9	285	293	83	14.6
gen_1	gen_59	35.000	20	104	315	35	54	96	115	546	12.3
gen_1	gen_71	85.714	7	104	84	1	7	1	7	8.8	17.3
gen_1	gen_72	47.059	17	104	512	73	89	492	508	11	17.3
gen_1	gen_72	50.000	12	104	512	77	88	297	308	109	14.2
gen_1	gen_72	33.333	21	104	512	82	102	235	255	256	13.1
gen_1	gen_72	66.667	6	104	512	53	58	409	414	307	13.1
gen_1	gen_72	50.000	12	104	512	86	97	129	140	463	12.3
gen_1	gen_148	54.545	11	104	76	31	41	36	46	13	16.5
gen_1	gen_13	43.478	23	104	89	21	43	48	70	30	15.8
gen_1	gen_45	34.286	35	104	319	20	54	78	111	34	15.8
gen_1	gen_30	33.333	30	104	288	18	47	59	83	39	15.8
gen_1	gen_30	83.333	6	104	288	21	26	27	32	244	13.1
gen_1	gen_50	36.364	11	104	306	54	64	12	22	47	15.4
gen_1	gen_48	50.000	14	104	347	23	36	53	66	49	15.4
gen_1	gen_48	35.714	14	104	347	3	16	329	342	542	12.3
gen_1	gen_104	62.500	8	104	74	96	103	45	52	59	14.6
gen_1	gen_28	37.143	35	104	66	33	64	35	60	67	14.6
gen_1	gen_185	42.857	21	104	299	33	53	166	185	68	15.0
gen_1	gen_185	80.000	5	104	299	5	9	277	281	71	15.0
gen_1	gen_185	37.500	16	104	299	37	52	124	139	213	13.5
gen_1	gen_185	35.714	14	104	299	38	51	161	174	289	13.1
gen_1	gen_185	25.000	28	104	299	27	54	193	220	371	12.7
gen_1	gen_185	42.857	14	104	299	88	101	145	158	998	11.5
gen_1	gen_168	24.242	33	104	305	16	48	205	237	74	14.6
gen_1	gen_93	80.000	5	104	266	5	9	258	262	82	14.6
gen_1	gen_93	50.000	8	104	266	38	45	210	217	420	12.7
gen_1	gen_64	60.000	10	104	490	39	48	454	463	109	14.2
gen_1	gen_64	50.000	12	104	490	86	97	129	140	450	12.3
gen_1	gen_114	50.000	12	104	444	77	88	297	308	115	14.2
gen_1	gen_114	50.000	12	104	444	86	97	129	140	396	12.7
gen_1	gen_33	36.364	22	104	482	44	64	421	442	186	13.5
gen_1	gen_33	50.000	12	104	482	86	97	129	140	386	12.7
gen_1	gen_33	31.579	19	104	482	84	102	237	255	636	11.9
gen_1	gen_139	28.409	88	104	91	9	66	4	88	234	13.1
gen_1	gen_95	36.709	79	104	104	15	93	27	93	251	13.1
gen_1	gen_189	83.333	6	104	77	13	18	72	77	262	13.1
gen_1	gen_105	36.842	19	104	341	10	28	25	43	293	13.1
gen_1	gen_188	50.000	12	104	482	86	97	129	140	304	13.1
gen_1	gen_186	50.000	12	104	395	86	97	137	148	344	12.7
gen_1	gen_186	57.143	7	104	395	44	50	26	32	387	12.7
gen_1	gen_123	66.667	6	104	120	61	66	108	113	391	12.7
gen_1	gen_41	32.000	25	104	303	51	70	111	135	437	12.3
gen_1	gen_41	46.154	13	104	303	39	51	193	205	560	12.3
gen_1	gen_187	50.000	12	104	490	86	97	129	140	442	12.3
gen_1	gen_187	57.143	7	104	490	44	50	18	24	540	12.3
gen_1	gen_146	50.000	6	104	307	49	54	54	59	480	12.3
gen_1	gen_167	29.630	27	104	512	53	79	6	29	521	12.3
gen_1	gen_124	44.444	18	104	282	61	78	160	177	743	11.9
gen_1	gen_172	57.143	7	104	304	95	101	235	241	894	11.5
gen_2	gen_2	100.000	345	345	345	1	345	1	345	0.0	691
gen_2	gen_105	80.580	345	345	341	1	340	1	340	0.0	541
gen_2	gen_96	43.981	216	345	304	59	271	15	230	2.32e-56	178
gen_2	gen_96	47.826	23	345	304	151	173	281	301	5.6	20.4
gen_2	gen_96	29.167	24	345	304	181	204	272	295	97	16.2
gen_2	gen_75	42.986	221	345	306	54	271	15	230	7.35e-56	177
gen_2	gen_75	33.333	15	345	306	68	82	273	287	57	16.9
gen_2	gen_31	40.741	216	345	305	59	271	15	230	1.02e-54	174
gen_2	gen_168	39.149	235	345	305	59	291	15	249	1.50e-54	174
gen_2	gen_50	38.298	235	345	306	59	291	15	249	4.38e-54	172
gen_2	gen_172	40.278	216	345	304	59	271	15	230	1.05e-53	171
gen_2	gen_186	36.803	269	345	395	54	320	15	280	9.82e-53	171
